loan_id,region,loan_type,credit_score,loan_balance,debt_ratio,num_delinquencies,years_since_orig,default_prob,default_flag
L001059,東京,住宅ローン,410,35331264,0.831,3,1.0,0.869642,1
L001060,名古屋,カードローン,510,39223026,0.678,2,1.5,0.780198,0
L001061,大阪,カードローン,552,2536483,0.82,3,1.0,0.496537,1
L001062,東京,カードローン,646,13045868,0.349,0,2.0,0.423979,0
L001063,名古屋,事業資金,537,4192587,0.531,3,2.0,0.76789,0
L001064,大阪,カードローン,685,38876747,0.781,4,7.0,0.707721,1
L001065,東京,カードローン,480,46908912,0.563,4,5.0,0.984389,1
L001066,名古屋,事業資金,801,33274388,0.811,2,5.0,0.171502,1
L001067,名古屋,カードローン,455,15637069,0.127,3,1.0,0.768393,1
L001068,大阪,住宅ローン,349,523141,0.636,4,2.0,0.976793,1
L001069,東京,事業資金,420,39501777,0.546,1,2.0,0.978846,0
L001070,名古屋,住宅ローン,389,28655950,0.181,1,7.0,0.9999,0
L001071,東京,住宅ローン,712,6821440,0.916,4,7.0,0.580688,0
L001072,福岡,事業資金,780,15636172,0.904,4,7.0,0.319349,0
L001073,東京,カードローン,395,47604098,0.792,3,5.0,0.992821,0
L001074,東京,カードローン,370,45294910,0.649,0,3.0,0.9999,1
L001075,福岡,住宅ローン,812,36077157,0.13,4,3.0,0.078928,0
L001076,大阪,カードローン,476,3294717,0.086,0,2.0,0.898968,0
L001077,福岡,カードローン,332,24467657,0.838,2,3.0,0.981344,1
L001078,東京,マイカーローン,724,41120983,0.679,2,2.0,0.212394,0
L001079,大阪,カードローン,604,5238639,0.129,2,2.0,0.548047,1
L001080,名古屋,事業資金,300,42282980,0.497,1,1.0,0.958821,1
L001081,東京,事業資金,474,11340950,0.93,4,1.5,0.847777,0
L001082,大阪,住宅ローン,782,2970067,0.111,4,1.5,0.071668,0
L001083,東京,住宅ローン,440,23271207,0.256,4,2.0,0.934039,1
L001084,福岡,事業資金,362,2362369,0.649,4,2.0,0.9999,1
L001085,福岡,住宅ローン,339,7171047,0.701,2,2.0,0.971811,1
L001086,名古屋,住宅ローン,696,16527177,0.384,2,7.0,0.638722,0
L001087,大阪,カードローン,731,2510299,0.356,2,1.0,0.08649,0
L001088,東京,カードローン,596,16306694,0.837,3,2.0,0.605241,0
L001089,福岡,住宅ローン,659,30700845,0.583,4,1.5,0.288649,0
L001090,大阪,マイカーローン,772,1550416,0.599,4,7.0,0.359749,0
L001091,東京,住宅ローン,678,3698655,0.054,2,2.0,0.292983,0
L001092,東京,住宅ローン,502,21003368,0.627,0,3.0,0.969145,1
L001093,札幌,事業資金,609,21766070,0.712,4,7.0,0.931413,0
L001094,名古屋,事業資金,721,35303395,0.335,1,3.0,0.285621,0
L001095,東京,住宅ローン,321,15220602,0.608,0,2.0,0.986005,1
L001096,大阪,カードローン,535,42523952,0.689,0,2.0,0.802292,1
L001097,大阪,カードローン,602,11038811,0.678,0,5.0,0.902988,0
L001098,大阪,住宅ローン,784,2265937,0.255,3,2.0,0.116132,0
L001099,大阪,カードローン,814,11565096,0.498,1,5.0,0.180551,0
L001100,東京,マイカーローン,755,48925866,0.491,1,1.5,0.104204,0
L001101,大阪,事業資金,593,17981526,0.471,0,0.5,0.216601,0
L001102,東京,事業資金,675,39858955,0.668,3,2.0,0.306972,0
L001103,名古屋,カードローン,356,17039564,0.406,2,3.0,0.9999,1
L001104,札幌,住宅ローン,450,18879784,0.682,4,7.0,0.989657,1
L001105,東京,事業資金,497,8122628,0.715,2,1.5,0.800981,1
L001106,東京,マイカーローン,669,45412877,0.738,0,5.0,0.669098,0
L001107,東京,カードローン,798,27263844,0.776,4,3.0,0.124342,0
L001108,大阪,カードローン,694,12489934,0.52,0,2.0,0.257648,0
L001109,大阪,事業資金,522,29726592,0.663,1,7.0,0.975895,0
L001110,大阪,事業資金,571,4154806,0.583,1,2.0,0.68874,0
L001111,大阪,事業資金,709,23821330,0.521,3,3.0,0.300923,0
L001112,東京,カードローン,409,30487605,0.282,4,0.5,0.628018,1
L001113,大阪,住宅ローン,842,45436241,0.599,1,3.0,0.07382,0
L001114,名古屋,マイカーローン,645,1590559,0.124,3,5.0,0.722287,1
L001115,大阪,カードローン,338,23902136,0.187,1,3.0,0.984206,1
L001116,福岡,住宅ローン,586,13608247,0.698,3,5.0,0.927232,0
L001117,東京,カードローン,347,18097403,0.535,1,3.0,0.9999,1
L001118,大阪,カードローン,738,44123791,0.577,0,3.0,0.243999,0
L001119,名古屋,住宅ローン,769,22402460,0.248,2,1.5,0.112662,0
L001120,名古屋,カードローン,447,46519421,0.411,2,1.0,0.801402,0
L001121,福岡,住宅ローン,514,6449073,0.607,4,3.0,0.934297,0
L001122,東京,カードローン,804,13781576,0.252,2,3.0,0.110535,0
L001123,東京,カードローン,531,43204150,0.164,4,2.0,0.814631,0
L001124,大阪,マイカーローン,523,33120371,0.728,3,1.0,0.58259,1
L001125,大阪,マイカーローン,371,43089988,0.663,4,5.0,0.9999,0
L001126,名古屋,マイカーローン,347,39510787,0.325,2,1.0,0.937049,0
L001127,東京,カードローン,436,34060641,0.388,3,2.0,0.953197,1
L001128,名古屋,住宅ローン,844,3605646,0.772,0,5.0,0.126153,0
L001129,札幌,住宅ローン,481,20632096,0.141,0,1.5,0.832736,1
L001130,東京,カードローン,354,20745625,0.4,0,2.0,0.9999,1
L001131,東京,住宅ローン,378,5510773,0.665,0,7.0,0.999655,1
L001132,東京,事業資金,650,30655697,0.679,3,2.0,0.376709,0
L001133,大阪,住宅ローン,820,9009031,0.586,0,1.5,0.06242,0
L001134,大阪,住宅ローン,367,18356138,0.834,0,0.5,0.686203,1
L001135,大阪,マイカーローン,513,28745740,0.501,2,2.0,0.869056,1
L001136,大阪,カードローン,309,44984648,0.605,2,5.0,0.9999,1
L001137,大阪,カードローン,334,15860921,0.1,2,1.5,0.96589,1
L001138,東京,事業資金,535,12965605,0.368,4,3.0,0.899167,1
L001139,札幌,事業資金,442,49882733,0.282,0,0.5,0.579479,1
L001140,大阪,カードローン,544,41413558,0.713,3,0.5,0.31055,1
L001141,東京,事業資金,710,28156440,0.494,1,3.0,0.317244,0
L001142,名古屋,カードローン,826,11118910,0.178,4,1.0,0.034131,0
L001143,大阪,住宅ローン,689,38275202,0.149,4,7.0,0.67884,0
L001144,福岡,住宅ローン,754,20129170,0.63,1,3.0,0.209739,1
L001145,東京,カードローン,734,27068785,0.055,3,2.0,0.170935,0
L001146,大阪,住宅ローン,715,3447547,0.243,1,2.0,0.211953,0
L001147,札幌,住宅ローン,368,38964790,0.638,3,1.0,0.926544,1
L001148,大阪,住宅ローン,767,4697949,0.624,0,3.0,0.163389,0
L001149,札幌,住宅ローン,832,9071162,0.581,2,7.0,0.178797,0
L001150,札幌,マイカーローン,681,39655352,0.09,3,3.0,0.40344,0
L001151,東京,住宅ローン,526,45847824,0.137,1,3.0,0.941768,1
L001152,名古屋,マイカーローン,576,35936665,0.383,0,1.5,0.552405,0
L001153,大阪,カードローン,646,10687698,0.277,3,1.5,0.316771,0
L001154,東京,住宅ローン,694,1772058,0.267,4,0.5,0.054305,0
L001155,福岡,カードローン,696,10398816,0.376,1,3.0,0.363725,0
L001156,東京,マイカーローン,357,33360524,0.059,3,5.0,0.9999,1
L001157,東京,マイカーローン,764,28279688,0.227,1,3.0,0.167217,1
L001158,東京,事業資金,527,46762018,0.792,2,1.0,0.571315,1
L001159,福岡,住宅ローン,779,2530236,0.337,0,1.0,0.045425,0
L001160,名古屋,事業資金,553,32340018,0.525,3,2.0,0.71908,1
L001161,大阪,住宅ローン,373,21942855,0.13,0,3.0,0.9999,1
L001162,東京,カードローン,622,2471520,0.174,4,5.0,0.831999,0
L001163,大阪,住宅ローン,562,39860512,0.472,1,3.0,0.85435,1
L001164,名古屋,住宅ローン,612,24055720,0.098,2,1.0,0.30671,0
L001165,東京,カードローン,806,47021074,0.368,2,2.0,0.071504,0
L001166,大阪,住宅ローン,497,47011509,0.659,1,1.0,0.680261,1
L001167,福岡,事業資金,644,38421274,0.777,2,2.0,0.417009,0
L001168,札幌,カードローン,659,13665533,0.684,1,5.0,0.674708,0
L001169,東京,住宅ローン,587,22973678,0.464,1,5.0,0.895509,1
L001170,大阪,マイカーローン,826,14600187,0.467,0,3.0,0.060631,0
L001171,大阪,マイカーローン,534,28440315,0.091,0,1.5,0.698689,0
L001172,東京,カードローン,460,12542356,0.268,3,1.0,0.763596,0
L001173,福岡,カードローン,568,34731262,0.451,4,5.0,0.926586,1
L001174,札幌,住宅ローン,552,12628137,0.332,0,2.0,0.760224,1
L001175,東京,住宅ローン,793,12587203,0.474,3,1.0,0.049192,0
L001176,東京,マイカーローン,704,14951800,0.171,2,5.0,0.507402,0
L001177,東京,事業資金,587,21179206,0.448,0,2.0,0.643161,0
L001178,大阪,マイカーローン,472,24754845,0.742,1,7.0,0.9999,1
L001179,福岡,マイカーローン,684,25871176,0.634,4,0.5,0.117306,0
L001180,大阪,マイカーローン,699,1953243,0.764,1,1.5,0.193513,0
L001181,大阪,カードローン,474,17233285,0.666,1,2.0,0.919164,1
L001182,大阪,カードローン,789,15581680,0.314,1,1.0,0.038956,0
L001183,大阪,カードローン,682,12680898,0.427,1,1.0,0.1829,0
L001184,札幌,事業資金,777,26830876,0.109,0,3.0,0.167262,0
L001185,大阪,住宅ローン,502,41204005,0.635,1,2.0,0.863774,0
L001186,東京,事業資金,355,34759331,0.065,2,2.0,0.9999,0
L001187,札幌,住宅ローン,604,38509946,0.395,4,1.0,0.343659,0
L001188,東京,住宅ローン,538,43127297,0.804,0,7.0,0.971027,0
L001189,東京,カードローン,682,12129281,0.058,1,2.0,0.317691,0
L001190,福岡,カードローン,567,8266690,0.56,4,2.0,0.687115,1
L001191,福岡,住宅ローン,360,5774363,0.758,4,2.0,0.975302,1
L001192,東京,カードローン,412,3662060,0.74,1,3.0,0.9999,1
L001193,東京,事業資金,447,47186849,0.489,4,2.0,0.965056,1
L001194,福岡,事業資金,765,10415958,0.159,3,2.0,0.134917,0
L001195,東京,マイカーローン,742,42068358,0.769,1,2.0,0.175438,1
L001196,福岡,マイカーローン,562,10865549,0.125,1,3.0,0.859002,0
L001197,福岡,住宅ローン,689,41254102,0.932,4,1.5,0.227455,0
L001198,大阪,住宅ローン,338,43795310,0.416,3,5.0,0.991662,1
L001199,大阪,カードローン,472,3323863,0.189,3,2.0,0.916644,1
L001200,東京,住宅ローン,613,23838368,0.341,2,5.0,0.86753,0
L001201,札幌,事業資金,740,33519193,0.907,0,2.0,0.154656,0
L001202,東京,事業資金,365,28203757,0.168,0,1.0,0.899585,1
L001203,大阪,カードローン,327,22480956,0.051,2,1.5,0.97724,1
L001204,名古屋,事業資金,632,2214344,0.558,2,1.0,0.261439,0
L001205,名古屋,カードローン,599,39212611,0.914,0,3.0,0.744682,1
L001206,名古屋,住宅ローン,575,16451563,0.289,3,1.5,0.568316,0
L001207,大阪,カードローン,325,29340571,0.06,1,2.0,0.988355,0
L001208,東京,カードローン,474,39873528,0.932,1,1.5,0.870297,1
L001209,名古屋,カードローン,371,5708662,0.64,0,1.5,0.965596,1
L001210,札幌,カードローン,366,27187111,0.884,0,7.0,0.990396,1
L001211,東京,住宅ローン,421,14059180,0.219,4,7.0,0.9999,1
L001212,名古屋,住宅ローン,409,24469650,0.775,2,5.0,0.9999,1
L001213,東京,カードローン,300,29115467,0.909,0,7.0,0.9999,1
L001214,大阪,カードローン,339,36370120,0.861,0,1.5,0.974544,1
L001215,東京,事業資金,823,41884237,0.61,0,0.5,0.013382,0
L001216,東京,カードローン,800,31406489,0.285,3,2.0,0.060698,0
L001217,大阪,事業資金,546,5138818,0.58,3,1.0,0.485158,1
L001218,東京,カードローン,476,34328497,0.112,3,1.0,0.700817,1
L001219,名古屋,カードローン,379,21299030,0.398,0,7.0,0.990858,1
L001220,東京,事業資金,503,44857309,0.527,2,1.0,0.646088,0
L001221,大阪,カードローン,655,31328649,0.412,1,2.0,0.372857,1
L001222,東京,カードローン,564,35832837,0.332,2,0.5,0.235346,0
L001223,福岡,カードローン,363,7429954,0.382,1,3.0,0.9999,0
L001224,大阪,カードローン,634,10644197,0.884,2,2.0,0.449739,0
L001225,名古屋,住宅ローン,764,6974981,0.817,4,1.0,0.073764,0
L001226,大阪,住宅ローン,449,35666203,0.333,4,1.5,0.906353,1
L001227,東京,マイカーローン,544,29990119,0.054,3,1.0,0.489222,0
L001228,名古屋,住宅ローン,750,15796122,0.599,1,7.0,0.437594,0
L001229,名古屋,カードローン,352,46801166,0.515,3,2.0,0.979802,1
L001230,東京,住宅ローン,669,45507419,0.342,0,1.0,0.185636,0
L001231,名古屋,住宅ローン,583,41477852,0.375,0,5.0,0.930655,0
L001232,大阪,事業資金,632,27005881,0.196,4,2.0,0.472227,0
L001233,名古屋,カードローン,350,17348724,0.639,2,3.0,0.9999,0
L001234,福岡,カードローン,626,15646217,0.748,1,2.0,0.482393,0
L001235,名古屋,カードローン,608,3485876,0.07,1,3.0,0.699712,0
L001236,東京,マイカーローン,754,5514886,0.254,3,2.0,0.163166,0
L001237,名古屋,事業資金,458,45453354,0.156,2,3.0,0.994504,0
L001238,大阪,事業資金,514,22154219,0.431,3,1.5,0.744023,1
L001239,福岡,事業資金,535,9859919,0.874,3,2.0,0.782092,0
L001240,福岡,カードローン,633,7548623,0.282,4,1.5,0.380917,0
L001241,福岡,カードローン,708,3319691,0.628,4,7.0,0.593503,0
L001242,福岡,住宅ローン,752,32184521,0.147,1,2.0,0.16024,0
L001243,大阪,カードローン,654,5463722,0.862,2,3.0,0.521796,0
L001244,東京,事業資金,477,48105953,0.828,3,3.0,0.96887,1
L001245,名古屋,カードローン,575,28162884,0.485,1,5.0,0.917343,0
L001246,東京,マイカーローン,600,35440656,0.496,3,2.0,0.574667,0
L001247,名古屋,住宅ローン,462,7571009,0.608,1,7.0,0.9999,0
L001248,東京,カードローン,746,18262076,0.349,4,5.0,0.340315,1
L001249,東京,住宅ローン,357,47858091,0.507,0,5.0,0.982759,1
L001250,東京,住宅ローン,409,36589395,0.249,3,3.0,0.992275,1
L001251,大阪,事業資金,518,30009868,0.356,4,1.5,0.750351,0
L001252,東京,カードローン,827,9358477,0.63,1,1.0,0.016965,0
L001253,東京,住宅ローン,543,47544882,0.633,4,3.0,0.885075,0
L001254,東京,住宅ローン,423,40433115,0.138,2,0.5,0.601044,1
L001255,名古屋,カードローン,601,47898881,0.145,0,3.0,0.713803,1
L001256,大阪,住宅ローン,597,19944934,0.327,3,2.0,0.60174,1
L001257,福岡,カードローン,433,34717116,0.205,1,1.0,0.809809,1
L001258,東京,カードローン,343,15514146,0.304,0,5.0,0.9999,1
L001259,東京,住宅ローン,662,27181549,0.669,0,1.5,0.303321,0
L001260,東京,事業資金,455,120367,0.755,4,1.0,0.781216,0
L001261,名古屋,住宅ローン,580,49611265,0.754,4,1.5,0.563985,1
L001262,東京,マイカーローン,657,39180711,0.558,4,2.0,0.35909,1
L001263,東京,事業資金,394,30125784,0.84,1,3.0,0.9999,1
L001264,名古屋,マイカーローン,453,3209952,0.741,1,7.0,0.9999,1
L001265,福岡,住宅ローン,348,33378391,0.073,0,2.0,0.9999,1
L001266,札幌,カードローン,598,41803639,0.93,2,5.0,0.888996,1
L001267,東京,住宅ローン,640,20010639,0.442,4,5.0,0.774774,0
L001268,大阪,マイカーローン,467,44555505,0.456,0,2.0,0.931261,0
L001269,大阪,マイカーローン,731,15053568,0.831,1,3.0,0.262595,0
L001270,東京,カードローン,364,18219318,0.196,2,3.0,0.9999,1
L001271,東京,事業資金,493,2181312,0.711,4,1.0,0.671732,0
L001272,札幌,マイカーローン,602,42009838,0.534,1,7.0,0.94732,1
L001273,東京,カードローン,570,41747431,0.325,0,1.0,0.457935,0
L001274,名古屋,住宅ローン,561,39074841,0.198,4,1.0,0.478788,1
L001275,東京,住宅ローン,818,24663875,0.442,3,3.0,0.127452,0
L001276,東京,マイカーローン,572,10800219,0.124,4,2.0,0.677685,0
L001277,大阪,カードローン,480,11729679,0.724,4,3.0,0.963193,0
L001278,大阪,住宅ローン,774,13983894,0.417,3,1.5,0.079256,0
L001279,名古屋,カードローン,465,15681995,0.695,1,5.0,0.990978,1
L001280,大阪,事業資金,695,25709003,0.818,0,2.0,0.275088,1
L001281,東京,カードローン,616,30004993,0.087,4,1.0,0.289918,0
L001282,札幌,カードローン,836,23658719,0.921,0,1.5,0.026123,0
L001283,東京,事業資金,837,29605108,0.863,0,1.0,0.025022,0
L001284,大阪,カードローン,658,43297282,0.52,4,7.0,0.762491,1
L001285,福岡,カードローン,584,15288736,0.089,2,5.0,0.914705,0
L001286,東京,カードローン,667,16590631,0.486,2,1.5,0.265354,1
L001287,東京,住宅ローン,594,20386399,0.142,3,1.5,0.456559,0
L001288,福岡,マイカーローン,807,32295374,0.632,2,3.0,0.133958,0
L001289,札幌,住宅ローン,792,7040300,0.702,2,5.0,0.20023,0
L001290,福岡,カードローン,396,32954518,0.35,3,2.0,0.995385,1
L001291,大阪,カードローン,517,37020026,0.328,3,7.0,0.9999,1
L001292,名古屋,住宅ローン,503,5818441,0.444,2,2.0,0.870362,1
L001293,東京,カードローン,440,14824790,0.211,3,3.0,0.976354,1
L001294,福岡,事業資金,406,27377667,0.642,4,1.0,0.868536,1
L001295,名古屋,事業資金,307,24649781,0.443,1,2.0,0.9999,1
L001296,大阪,事業資金,671,47747882,0.607,0,1.5,0.262918,0
L001297,札幌,住宅ローン,531,15811917,0.4,3,1.0,0.552062,1
L001298,大阪,カードローン,426,16788291,0.674,1,2.0,0.953383,1
L001299,東京,カードローン,834,34119593,0.261,0,3.0,0.087464,0
L001300,大阪,カードローン,386,13224246,0.584,1,5.0,0.993713,1
L001301,東京,カードローン,526,20986802,0.18,1,2.0,0.825605,0
L001302,福岡,マイカーローン,562,20347684,0.924,4,2.0,0.703332,0
L001303,大阪,マイカーローン,621,30010295,0.455,3,3.0,0.621448,0
L001304,名古屋,事業資金,746,44612337,0.32,2,0.5,0.022795,0
L001305,東京,マイカーローン,689,13402489,0.362,2,3.0,0.393711,0
L001306,東京,住宅ローン,513,17603418,0.284,4,3.0,0.955639,1
L001307,東京,住宅ローン,661,37294516,0.368,2,1.0,0.198599,0
L001308,福岡,カードローン,581,47968259,0.851,1,2.0,0.636089,1
L001309,札幌,カードローン,664,9449411,0.712,3,2.0,0.349682,0
L001310,大阪,カードローン,782,22483693,0.657,3,3.0,0.133023,0
L001311,大阪,カードローン,479,45296361,0.947,0,2.0,0.902709,0
L001312,名古屋,カードローン,724,20572865,0.445,3,2.0,0.193994,0
L001313,大阪,カードローン,545,35584093,0.451,3,1.0,0.531337,1
L001314,福岡,住宅ローン,316,31336166,0.383,3,1.5,0.9921,1
L001315,名古屋,マイカーローン,599,14498011,0.168,0,3.0,0.738726,1
L001316,大阪,カードローン,708,24136058,0.425,2,2.0,0.22612,0
L001317,札幌,事業資金,536,27460626,0.844,0,3.0,0.915654,1
L001318,東京,住宅ローン,471,1808913,0.874,4,2.0,0.921021,1
L001319,名古屋,マイカーローン,690,20572230,0.927,1,3.0,0.406716,1
L001320,福岡,住宅ローン,331,19664521,0.949,3,3.0,0.9999,1
L001321,福岡,カードローン,330,3806559,0.235,2,2.0,0.997508,0
L001322,福岡,事業資金,662,17825194,0.718,2,5.0,0.710531,0
L001323,大阪,事業資金,788,49647718,0.846,4,0.5,0.058664,0
L001324,大阪,カードローン,769,48372382,0.725,3,1.0,0.045527,0
L001325,札幌,カードローン,685,44244505,0.917,4,3.0,0.415466,0
L001326,福岡,住宅ローン,308,23094337,0.099,4,1.0,0.986141,1
L001327,名古屋,カードローン,419,8309499,0.051,3,1.5,0.940212,0
L001328,名古屋,事業資金,527,16816199,0.141,1,1.5,0.699275,0
L001329,東京,カードローン,711,38121889,0.221,0,5.0,0.458562,0
L001330,名古屋,事業資金,542,17969833,0.197,3,1.5,0.656552,0
L001331,東京,住宅ローン,713,24719847,0.592,2,2.0,0.228672,0
L001332,東京,カードローン,557,2401844,0.066,1,5.0,0.97359,0
L001333,大阪,事業資金,478,45918659,0.608,2,2.0,0.902039,1
L001334,名古屋,住宅ローン,698,28534218,0.247,4,5.0,0.529368,0
L001335,東京,住宅ローン,642,7540889,0.498,1,3.0,0.547551,1
L001336,福岡,カードローン,417,17192693,0.744,2,5.0,0.9999,1
L001337,大阪,マイカーローン,491,35485333,0.136,2,2.0,0.886796,1
L001338,札幌,事業資金,610,26634218,0.532,2,2.0,0.555746,0
L001339,福岡,マイカーローン,691,6553032,0.719,3,0.5,0.074922,0
